debugnonce_start:  0
Mining block template, height 827344...
header:  b'\x00\x00\x00 R\x99p\x9d\x0c\x03\xdb\xf9\x1f\x81\x13\x9e\xf9\xf3\xa5\xe5-\xdd\x18\x9d!\xb4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000]J\x00\x94\x8bX\xf9h\xb5\x11k\xcc\xcf\xd5\x8dB>E\xdfV\xde\x89\xca\xa1\x89gCR+\x97\xb6\xa2\xa1\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
11000000   c3e9a86411bd144fbd39ea09b404f499b3737c05f1d40bc6b61b685e0d70c1c0   00000000000000000004005a0000000000000000000000000000000000000000
12000000   a0948be2f877325146c11682b6c933d6c4d237354874c7f588162ed5d094d6be   00000000000000000004005a0000000000000000000000000000000000000000
13000000   3c653d41dc8658029fceae6ba399bd3e97d04adcf572c5c29a194cfd6c520de6   00000000000000000004005a0000000000000000000000000000000000000000
14000000   9f3b71945587a8563376b53883c6c5bc776eb0e0b61c293944e84be547eb97ec   00000000000000000004005a0000000000000000000000000000000000000000
15000000   ab0792af769633dffad81617ead70d021769af9ef5aa628dbd5639bf12343f3c   00000000000000000004005a0000000000000000000000000000000000000000
16000000   42d390c64d47c5435001be76181c2382fef326bddce1761861b524ad8bf0c0c1   00000000000000000004005a0000000000000000000000000000000000000000
new_height:  827346
debugnonce_start:  0
Mining block template, height 827346...
header:  b'\x00\x00\x00 \t8\xe6\x97\xcb\x94!\xeb0\xb8fY\x95\x89iE\x95\xa0P\xa7\xa4\x17\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00+\xdf\xce(d{\xa7|\x1dq\xf5\x16T\x8d\x03\xb6\x8b\xe9\x00\xe2\x1cp\xa2\x1e\xb4k\xa4]\x0f`\x97V1\xa3\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
0   a4c45f931d0372e814cbfae43eefd3a7c18ee1a95ebb3d258bf80a19b031d9e7   00000000000000000004005a0000000000000000000000000000000000000000
1000000   9050b8640a3bdc6afbb134db0b2681e43bb5f295c6cc9f1179ac18464706eac9   00000000000000000004005a0000000000000000000000000000000000000000
2000000   f0dcef70d760ddf10972d59a78ff70894c872accd7e3abc9918b04bcdd3e3c4c   00000000000000000004005a0000000000000000000000000000000000000000
3000000   47c426c30d4d8e3cb5a5b12523e196e7e8b2eefe9165691136b56b87c2092b52   00000000000000000004005a0000000000000000000000000000000000000000
4000000   dc9a9023596142bbff0e42e987494b96d827d81950c93b1ddf769547f6ec0abb   00000000000000000004005a0000000000000000000000000000000000000000
5000000   0bd604f5fb391a0333fe07e33fd4ba7ed1be5aa4320bed2826db2b5e0e2a3a19   00000000000000000004005a0000000000000000000000000000000000000000
6000000   8b03709850ba98534ffcdc0d5666ed60e8187057384a6bf7115f81bb644c385f   00000000000000000004005a0000000000000000000000000000000000000000
7000000   2716e7bd76c2cf0577d7423baad1a181936eeedbcb263279188963f9c4b2ddc1   00000000000000000004005a0000000000000000000000000000000000000000
8000000   c57e8ab7b8f0346689b812e5ce5a38ff92218221375c1550671bad9c59a72e1a   00000000000000000004005a0000000000000000000000000000000000000000
9000000   cc47b692afff4eb6bfa5de3af7d8cc564ffcdd6e68b0797787a90d3ca7351cdb   00000000000000000004005a0000000000000000000000000000000000000000
10000000   9af86db89f2c557ba8fe02205b99ce9e67ea021435915a420855b909de8d6878   00000000000000000004005a0000000000000000000000000000000000000000
11000000   6be66f4d4c8370b408199ba017b67768fc8fd56d15dadeccb2ab46079bf17412   00000000000000000004005a0000000000000000000000000000000000000000
12000000   f62a2e59d54976c367f98ffff92fece1d8737db4e9f91e3e5da14dc785cb6eda   00000000000000000004005a0000000000000000000000000000000000000000
13000000   9ae2a3d80bd84f2a5fcde3501d14bfef87c2930957901ef92adb4ff2b40f525b   00000000000000000004005a0000000000000000000000000000000000000000
14000000   9eadff08acff5cac47530df608a353592ba8c0062c9c527f9d7b643134563a8d   00000000000000000004005a0000000000000000000000000000000000000000
15000000   661684a3ef73986187b466c1942999c2bd24fe49445a9c7179ae7a6e628fd6f9   00000000000000000004005a0000000000000000000000000000000000000000
16000000   c7beb349ab2fbcbb56ff58fb0b4a9233a62560f3adb5857bd5a4c47c9085994d   00000000000000000004005a0000000000000000000000000000000000000000
17000000   ff9da9865500405b63abf1ea64ef1c62c9a7eafce0647f0aedbe85a74922b63a   00000000000000000004005a0000000000000000000000000000000000000000
18000000   cefdd9f735c2a937452a8bf3451a3786ca4cdb46725856e0fc562a59f7fbcfd5   00000000000000000004005a0000000000000000000000000000000000000000
19000000   ebbeb92ede2c851b28d33e77d90c21bffa92f7ffdc73a4c016ce2c0d8d2942d7   00000000000000000004005a0000000000000000000000000000000000000000
20000000   3a2327563686791302651563ecee36819db6ea26d8f6e7a7e0f7484966293c57   00000000000000000004005a0000000000000000000000000000000000000000
21000000   3578e4c770963e43d363d0e4e07dd328936ffaadb3e04946911f7dd341e02248   00000000000000000004005a0000000000000000000000000000000000000000
22000000   c3734931a936b433d7aa096130e40899d27439d5a2dd66b5e8c74c7ede4639c6   00000000000000000004005a0000000000000000000000000000000000000000
23000000   eac118ba3cd7fd8afbbe03664fbdae4483129e5dd9fa977eecc8ac47ab3448ad   00000000000000000004005a0000000000000000000000000000000000000000
24000000   4d919efc8a5e45f5a1c09ae3d3edd3be58da5dfe8c38a711709adfac213fc85a   00000000000000000004005a0000000000000000000000000000000000000000
25000000   c79e1cf307564eaeeee14aff47640b6764127c046830fdee89051e6598550ccc   00000000000000000004005a0000000000000000000000000000000000000000
26000000   05242622a654934ed97555f7291d19944b164643e5437ce5bf8984d94fc250c0   00000000000000000004005a0000000000000000000000000000000000000000
27000000   d039ca850f0a8ffda723b5ce658e81e9247f641ac143d23f4252e6ca256d5f2b   00000000000000000004005a0000000000000000000000000000000000000000
28000000   0c3ae6742f79ca54abe7dcdb6f719f4e43fc85149b09189fe15c09f3651f5e0a   00000000000000000004005a0000000000000000000000000000000000000000
29000000   9599ff5ecbaa593d638f4568a32899c24591ad0fc4c2ae18770755d56a6fd165   00000000000000000004005a0000000000000000000000000000000000000000
30000000   7d50944be2c407cf3fc9051a0ee6cd9da6f5d505c8a3a0689f980702ab000c29   00000000000000000004005a0000000000000000000000000000000000000000
31000000   72dc41cbc6367a92e677e54ae8a86cfb7b2e3fc9e722ed3317329f82babf8f60   00000000000000000004005a0000000000000000000000000000000000000000
32000000   036ebf1053dfc6b4e62b086921c7ecc2ad0d17f9b923f4654bc8ab9298e4fb7a   00000000000000000004005a0000000000000000000000000000000000000000
33000000   44effc70adf945275afce7a15e67ef87a89a2fb47b9000455dac079e81d21832   00000000000000000004005a0000000000000000000000000000000000000000
34000000   46ab78194a60a9815d982b40be6a1fb74c9e021264514d2e6158f4eebbdc9463   00000000000000000004005a0000000000000000000000000000000000000000
35000000   daea4180eb1887c698e164bda6cc53106fef007ffb3ded88c97c34cc7d6d577c   00000000000000000004005a0000000000000000000000000000000000000000
36000000   e1b7323e3422e8697754c5582c6e31d92810b5fa90fae73eb4b849eef4168914   00000000000000000004005a0000000000000000000000000000000000000000
37000000   42cece3f2884281945f05602cacf3cf3a8a39459c3421ebe58aaef772a19413f   00000000000000000004005a0000000000000000000000000000000000000000
38000000   c7658326a51491c32aa54da2f6a8a30011b0573d02d0a020b9af07503f1a5132   00000000000000000004005a0000000000000000000000000000000000000000
39000000   3a4858ccdbad055f73d12f9383cf92ececc5bb05a53c725528171951e6bb0604   00000000000000000004005a0000000000000000000000000000000000000000
40000000   9e2b3d690ef5cfb37241e9d8f6eae3b3f55c5abc2e0bf2270eb596f11679ec27   00000000000000000004005a0000000000000000000000000000000000000000
41000000   4d3d34bc19c17a0f78eb7eefbe450c267731cf129695efad8942da5dccc96e6b   00000000000000000004005a0000000000000000000000000000000000000000
42000000   a9c6088990e0299a655577f8b09556850fe75082d06e559751cf1a6e2a67ff6a   00000000000000000004005a0000000000000000000000000000000000000000
43000000   440cafbd25ca62dd4263753350795b6ad252664c51b4199ad2530231314b37b5   00000000000000000004005a0000000000000000000000000000000000000000
44000000   772526089758e32695a51c40ffa681b51bf24bf05134622f2bd6b9555f86e12a   00000000000000000004005a0000000000000000000000000000000000000000
45000000   4096403d60661a5fc3a42d2452d88fe5c7307ecdd90d70ad892d7c7beb761ede   00000000000000000004005a0000000000000000000000000000000000000000
46000000   1d146dbb639bd52d565f83efa1361420b4dcde3cd0fa6f2c8383199cd98353ba   00000000000000000004005a0000000000000000000000000000000000000000
47000000   129cf04bcf34f432c5fd3ed8efb6914596c589c8e5193e5aaec3d213517647c4   00000000000000000004005a0000000000000000000000000000000000000000
48000000   7f7dab9d42478f5a1d43eefeeb2f7442705cfcfcce48e7f70e3bbe8e048313de   00000000000000000004005a0000000000000000000000000000000000000000
49000000   0414492bcfa1e494d32083b59406be233d8452b261398642a1a6ac89da1daefe   00000000000000000004005a0000000000000000000000000000000000000000
50000000   1fd6c3c9271ebb4609d8afaabb6a9c822412c50213616b0bfe1b9612a2264957   00000000000000000004005a0000000000000000000000000000000000000000
51000000   2ba12266711b1f788debdd3f2e0c85be0749b67106affada905f8a0ac4f2247b   00000000000000000004005a0000000000000000000000000000000000000000
52000000   4137ac9950380443999c81c6c4ab07b6fddcfe20f935d297ce2eddaac95a21dd   00000000000000000004005a0000000000000000000000000000000000000000
53000000   5bfd2fd64be62282c218a06f71956d0613b40667ae1385c2cfbeb0d5aa40aaf4   00000000000000000004005a0000000000000000000000000000000000000000
54000000   8575badb931f90d492a2066846ca784a4af5787549c8de574cc86a859b5bed2e   00000000000000000004005a0000000000000000000000000000000000000000
55000000   e0617dc4e658827087733f764069c85411aa1e3fdd31aad0737487d1ab966bc0   00000000000000000004005a0000000000000000000000000000000000000000
56000000   0df342a4c7e36dfce43bb56a393480b002011a385bee72df9146dce4db7a8bef   00000000000000000004005a0000000000000000000000000000000000000000
57000000   554ae3030e7f972c842bce4764845b7e5fd00fbeb2ce59f2c0edae2fbed5d77b   00000000000000000004005a0000000000000000000000000000000000000000
58000000   2e3bf40fad6ff862aa10d07e17f5cb13422eac6baa5893844dddf92f9d982d26   00000000000000000004005a0000000000000000000000000000000000000000
59000000   1b00829eda59eaf04b0747e6b3666788063943cb5ca3307c0973ccb99bfcb30b   00000000000000000004005a0000000000000000000000000000000000000000
60000000   05e0d4f2c53830a1e3d1acf26c818b57908539651d352a9f1c6c1196d150043f   00000000000000000004005a0000000000000000000000000000000000000000
61000000   24e01c6f0ee2ca4772667b8909e8f84d9bb7c6ab7d84101c089b7e56f33becfd   00000000000000000004005a0000000000000000000000000000000000000000
62000000   3a7141d8c5007d2db1965c0e0b00d422c6298bc82cbd15ea8edf3dcf06e67d9f   00000000000000000004005a0000000000000000000000000000000000000000
63000000   d6a63ac700b7836405a8513380428afabbd2ea7c7234547087e9d64fb79c4297   00000000000000000004005a0000000000000000000000000000000000000000
64000000   ee4194645ff6ef005735b2e5e8e4650c32f41718cd3695d33daaeb9bec70b82b   00000000000000000004005a0000000000000000000000000000000000000000
65000000   297de5bb94b13b01ecb3ec6c485d70ba893c3549f56acba49d7a985b2d1e80cc   00000000000000000004005a0000000000000000000000000000000000000000
new_height:  827347
debugnonce_start:  0
Mining block template, height 827347...
header:  b'\x00\x00\x00 \x9d\xaa\x170\xe1\xf8.\xf2 \x1c\xdeu\x97\xec\xe1e\xdf\x85Un">\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\xd6\x01\xa0%\xcf\x82\xc8\xb9\xa3\x8c\xeb\xf4\x8a\x19\xfdg\x9c\xbaL\xc4Wm\x1c\xa4g\xae\xf7X\xeaI\xc7>\xc5\xa4\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
0   75796b19f8258e577c05984c1a34a2f8c4514215f1337ec0dad0ee1f4cb53f45   00000000000000000004005a0000000000000000000000000000000000000000
1000000   695e2e6fb32979755b0a72fec23301c5bd0bf586829fc0b86e675f07ef752986   00000000000000000004005a0000000000000000000000000000000000000000
2000000   a7ebf82d9e716c66dc6c877feafcfd6fbc78621516e3046bd885d0e5c231e522   00000000000000000004005a0000000000000000000000000000000000000000
3000000   745af5e5863395976d706bdd47354f7b391442742185f366e61f995c5caade2e   00000000000000000004005a0000000000000000000000000000000000000000
4000000   74411a83ed63320c0ee139e707cd222e8c4c4c5984d5367d177d99bf597aad66   00000000000000000004005a0000000000000000000000000000000000000000
5000000   900a29a0998f58a39f8c90d70f9e154b72f6d9f2b7621134dc32ee5ad758ff1c   00000000000000000004005a0000000000000000000000000000000000000000
6000000   f314e42c2a57300fba5b4bb85b82ea46eb3ef31ceb45451354745df9769f75c9   00000000000000000004005a0000000000000000000000000000000000000000
7000000   61e22adfb85bb56573597aa26f84e46deb553fe84070e49f5c71e9de48899ba7   00000000000000000004005a0000000000000000000000000000000000000000
8000000   ec2f4dca915c9812a0c1a3c6c911ab85e7691731e363715384fcc149ca8b4f3d   00000000000000000004005a0000000000000000000000000000000000000000
9000000   6d13df15b0c86515e1bc36504b6ca3877048b147e6655158bc34ff2cd8f97ea0   00000000000000000004005a0000000000000000000000000000000000000000
10000000   1c72d37fda27d732f99f49947b4e440e39cffbf7e510ef693aacd87db8c45f4b   00000000000000000004005a0000000000000000000000000000000000000000
11000000   160c2eeedab8cfb6ceb4bc36068797a1164e9e5041f2210adcb887a3e371866d   00000000000000000004005a0000000000000000000000000000000000000000
12000000   a2234a8a46ed2be129f2670a14b3c9e48b5f1395753c161b71d5830ba790f7db   00000000000000000004005a0000000000000000000000000000000000000000
13000000   d4cb0faf9278f7b6f3231b543304cd83d821efc75772c6df2cb95b016875cf51   00000000000000000004005a0000000000000000000000000000000000000000
14000000   9c773b0527ceb369e3c806ec63f95da08aa68d2996af7abe831531d80b528541   00000000000000000004005a0000000000000000000000000000000000000000
15000000   2013184d43031e8c19bd242b310e7357d75ea43e5a1eac3bd83e1adc03ec7446   00000000000000000004005a0000000000000000000000000000000000000000
16000000   e44717927a0ab369d52336fe93b8dc7f71c40f33fa8229d23eb0161d8c99759f   00000000000000000004005a0000000000000000000000000000000000000000
17000000   c6a08f5bce8d241609ea98ae5121219b4ed5c896dcb64f1cf1bb30c89d656b26   00000000000000000004005a0000000000000000000000000000000000000000
18000000   04979fa3da63b82e27a3c3a88773d1babe1c642857f802e9494bb1541568cbfc   00000000000000000004005a0000000000000000000000000000000000000000
19000000   c152705403324cba4e6e46f10e67dedb027bf5cbdaf806301d2ecaebc9a972b0   00000000000000000004005a0000000000000000000000000000000000000000
20000000   dab2ca6534b852889cc64c3ccba0a1f292fb79bae377d6b7b08efddf7ab1664a   00000000000000000004005a0000000000000000000000000000000000000000
21000000   da05dd69cf8451d24bafc8389e78054ea8f119b7df6f00531c120cfd0302bc0e   00000000000000000004005a0000000000000000000000000000000000000000
22000000   0ff19d19c029cc00f736b7113084fc6cb8137442e9b54f0fe346b2718c0aac47   00000000000000000004005a0000000000000000000000000000000000000000
23000000   996d14ad80471dde387f4c456aa4f5885336ce44be56d27e78de5e121462e82e   00000000000000000004005a0000000000000000000000000000000000000000
24000000   78e498063e65092e0f4a1d5c2084cf6b7b3da19705ddefb1e1319f72d23ff848   00000000000000000004005a0000000000000000000000000000000000000000
25000000   09f85d9c515d84572ebc45fb6d91ecabf63965931fddc5e54b2c9f97c3f34545   00000000000000000004005a0000000000000000000000000000000000000000
26000000   278b4a791f14c186793e6f7fb4f378a38f2e458ec250914a15cbe9dd50700cb6   00000000000000000004005a0000000000000000000000000000000000000000
27000000   19ef4ec9a058db8fecb755d849a8f5cb2c7d60b587ce104ff32cb971a37cd453   00000000000000000004005a0000000000000000000000000000000000000000
28000000   a93d64f602bbf3d5d651407bf17c09eb440074635cc0cceaede8c0294465eb17   00000000000000000004005a0000000000000000000000000000000000000000
29000000   39c6d4e769b0d24fac8ed21a9203cfcadabaf7e0c1a06d9190ab32a5904fc709   00000000000000000004005a0000000000000000000000000000000000000000
30000000   4721aa10c7cf26f5c9a33f664e1b0c94fc8a97f97a77dd8703e1d5808289791d   00000000000000000004005a0000000000000000000000000000000000000000
31000000   d1201fd151f4ad92739b178b063e58bfa1531f1f8f30c4fdf62f4a7d3a7982d5   00000000000000000004005a0000000000000000000000000000000000000000
32000000   d621aa312ef0bf175d66a6cd83d474ba1fd5e1f3626ae4752b04c120c60a9eaa   00000000000000000004005a0000000000000000000000000000000000000000
33000000   ad7a267ebfca7b014a46aba21c9898f3dbcbc3c96e054fb622cd675e51621741   00000000000000000004005a0000000000000000000000000000000000000000
34000000   14cf0b15f2f6382047e3cb45326d724028c3938575316c797934e554a1bb4b75   00000000000000000004005a0000000000000000000000000000000000000000
35000000   7b2dc9ea028009194a7d4b095f8971096021fd4564332bbaf1c6e0162aec9d31   00000000000000000004005a0000000000000000000000000000000000000000
36000000   3958038d2f7fb710687cd801e17b394f01ebaae36f11840e30a3f434ad2c8011   00000000000000000004005a0000000000000000000000000000000000000000
37000000   56111634f1eb86d44ba9e8979861f1c54e1ded6a8c4269d483891ac6e63fc784   00000000000000000004005a0000000000000000000000000000000000000000
38000000   b1c893ab514b6f847204297da08f7a16c4ef6b03e25929b6f7831de12dc87a38   00000000000000000004005a0000000000000000000000000000000000000000
39000000   b8474d32dc1458f3d747707741b54a0ddb166eeae86a5187dd174e0f501953f4   00000000000000000004005a0000000000000000000000000000000000000000
40000000   b684f3f8c78e20bdf75f69cf5142e49fc73db55007426d30848db23398501b58   00000000000000000004005a0000000000000000000000000000000000000000
41000000   fe1e8645675d4c0ca84a9a83011568ef2fd435a817d95db76e63cb11d54c96b0   00000000000000000004005a0000000000000000000000000000000000000000
42000000   08f7bfddb61d01708653f0d621428dfe669b97065ffd7d463a5e639fab016ec0   00000000000000000004005a0000000000000000000000000000000000000000
43000000   2f5a42f6b7c0a897340451a955445e3ac3e3add136a68e0b56adb56a44e56617   00000000000000000004005a0000000000000000000000000000000000000000
44000000   7f1084f12016bb950d1d8e2fac509e58817341f3454f33981a147007bd1910e1   00000000000000000004005a0000000000000000000000000000000000000000
45000000   1e7a6f440f3391e3a3207d7b2edbf8d94c7a27cf4ae31c17521fdfb8eb23ede6   00000000000000000004005a0000000000000000000000000000000000000000
46000000   c86ec14cb58c96bec09339ec057b510985559328a6df366a408175b9c1b6027a   00000000000000000004005a0000000000000000000000000000000000000000
47000000   b7ff2313a26d45cc37c7c4a804a129b325b1a2c32036e9a568d82ab520c74238   00000000000000000004005a0000000000000000000000000000000000000000
48000000   4fe421a81018ba00828d26a6e0ce37844c9997ed82cd57cc2e03427efe3ce40a   00000000000000000004005a0000000000000000000000000000000000000000
49000000   374d4ab27afabd52fb21cfa30e44586b9feee0d9f5f1f07b1162f9c49320d037   00000000000000000004005a0000000000000000000000000000000000000000
50000000   b84349befbb9435cad8dc440e3c6cdcc1a6c13971e4b08f770c6fc0899f5fe18   00000000000000000004005a0000000000000000000000000000000000000000
51000000   9a2327f55a050ba4bb754a4142ee8245952ab3bab7df97a314b522586417ceac   00000000000000000004005a0000000000000000000000000000000000000000
52000000   bb110b61d5c81a9bf7f0496bae2a6bd674483db3d7386573cc0901115423b8ec   00000000000000000004005a0000000000000000000000000000000000000000
53000000   2c6ade29335dd60beda44ddb9f50ba146746abb5cf33f9ef7802099def995d4f   00000000000000000004005a0000000000000000000000000000000000000000
54000000   27fdf5474c173475bb385f171d58e7b5d0d8a3b46badd1951622de90d1fb074d   00000000000000000004005a0000000000000000000000000000000000000000
55000000   62921630fe04334eee31a135b7b141416623ea10c0e73ab61d6f846f41c0a74a   00000000000000000004005a0000000000000000000000000000000000000000
56000000   5a0126910e61b4713a3afe457747481f7135e6ead3e7dd5471e7f212404ff382   00000000000000000004005a0000000000000000000000000000000000000000
57000000   6801730b36c913b9559759515b3656e137a16a3f2d7f81bc1e73e0574566ebf8   00000000000000000004005a0000000000000000000000000000000000000000
58000000   f107401e6b6a2b800c7a1154c9cbbcc8ac013377b2e0e4bab67a540e29502a54   00000000000000000004005a0000000000000000000000000000000000000000
59000000   cbdf9b8b248f7877604b2db72457971c2657e83b13ca3e241ddb4061c667e00f   00000000000000000004005a0000000000000000000000000000000000000000
60000000   a951863e7fcdbc31db491a2cb5c59163fa62e4299f618f3b186eeac8690476eb   00000000000000000004005a0000000000000000000000000000000000000000
61000000   043add882c7a237e49c032d52659c314c0571b6ac3d875e31d06977dc7c44a51   00000000000000000004005a0000000000000000000000000000000000000000
62000000   2c8ac86b4f61565e74eb0efc20064f9780d290b88e180f09a77af8c599f3c88f   00000000000000000004005a0000000000000000000000000000000000000000
63000000   362108633ea9de502012efabb2b6ce23e90602fbe8f8f0b78ae5cd773e9ecaa6   00000000000000000004005a0000000000000000000000000000000000000000
64000000   f797acb6b7baa210fa26ded92fcaf5c92d439b8856d653714d59a3421b15aef3   00000000000000000004005a0000000000000000000000000000000000000000
65000000   37b72116493520ac82c2b627854170f534b9fcbc44cb183b89101f18ef1d9981   00000000000000000004005a0000000000000000000000000000000000000000
66000000   7f8c1098c6569ff075c5b48119b0d37ada579d9f6057a78f3b3c1b36ca90097c   00000000000000000004005a0000000000000000000000000000000000000000
67000000   b69c6f2f7070b042726257cec3ff30b80e235d91b0bb94d0cf9efd20923e7bf0   00000000000000000004005a0000000000000000000000000000000000000000
68000000   5fb07557f2328e4cc6613b72d195316cfebcfa745caa843518d2243af6e67cf9   00000000000000000004005a0000000000000000000000000000000000000000
69000000   8cf1f38c7af7d8dc605c178840cc99e6cb25f7ef2515f4a1f0edb23715b0a8ec   00000000000000000004005a0000000000000000000000000000000000000000
70000000   63b8dafb0cd89d6f294f5634dfb4735365b06cf3526afc84e5539f459ed7cceb   00000000000000000004005a0000000000000000000000000000000000000000
71000000   e6e4554bd5f0980ecbe2741ceb948e56cffebc999421a0d03403b81cff0c08b0   00000000000000000004005a0000000000000000000000000000000000000000
