debugnonce_start:  1000000000
Mining block template, height 827344...
header:  b'\x00\x00\x00 R\x99p\x9d\x0c\x03\xdb\xf9\x1f\x81\x13\x9e\xf9\xf3\xa5\xe5-\xdd\x18\x9d!\xb4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xad\xb0iA\xe6O\xa2-\xbc\xb7\x9aa\x9e\xb9\xae\x8eY\xda\xf3\xe7-\x9dp\x8bl\xc5\xe81\xb9DX:\xa2\xa1\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
header:  b'\x00\x00\x00 3\xeeH\xa5`\x1dp\xdc\xdaYl\x9f\x94^\\\xe08{h\x16B\xd1\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xd3\xadS\xab\xc7Wa+U\x0b\xbf\xb8)\xbf\x07\x8bEt\x00)\xf7p\r\xdewvp1\xb1\xe5k\x89\xa2\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
1000000000   c405c1fd727345c83c259c5f63268e3aa3a0ad301883f9647c0103649a48bea9   00000000000000000004005a0000000000000000000000000000000000000000
1001000000   c7e0e43c3e7ab7e7b1d9aed342964b3aabc3d14bab5738a4506b9adeaef15805   00000000000000000004005a0000000000000000000000000000000000000000
1002000000   f01613603079dc809fdbbae710094e36fbc123d678e56bafcafac02939d5a765   00000000000000000004005a0000000000000000000000000000000000000000
1003000000   9d14a722950d5258bedaa37ad8831e82ee60ad4081dd3ccac8960add27c49fd7   00000000000000000004005a0000000000000000000000000000000000000000
1004000000   b564d38dd9bfa0b0789d3eb6746200869aa1fddc7a8708b25bd0ada025afeeee   00000000000000000004005a0000000000000000000000000000000000000000
1005000000   04e6705f7d988e7f1bd4ef51e17d0f738b9fed951e8397817b11d8fedee68f30   00000000000000000004005a0000000000000000000000000000000000000000
1006000000   5168ca1b2cd5467f5e8c433e38310fd00c77c05a1a24cf9e6a2a7d011774619e   00000000000000000004005a0000000000000000000000000000000000000000
1007000000   715fcc0beb6d8fee6a4d6d3497e585f3a63acf4d205baba8b274e0a7694d2578   00000000000000000004005a0000000000000000000000000000000000000000
1008000000   05c11fa6eb2d19dffe7778d0d3bf51c1bcd1a05d33fa8b8670b5f5299922ccc5   00000000000000000004005a0000000000000000000000000000000000000000
1009000000   073e7a9ef2c1b245927f1ec8290447aacd1c91aa25f9ce55bc8b063a9df84302   00000000000000000004005a0000000000000000000000000000000000000000
1010000000   8c81f645fc55247eab74ef98995cdfd96552c5ec754b94e211ce1747905e2cb5   00000000000000000004005a0000000000000000000000000000000000000000
1011000000   1de9465096acfda0a00a9d32586cc5dcba5636b6ed5290294b35dc2ff4e9a08e   00000000000000000004005a0000000000000000000000000000000000000000
1012000000   7d8bde3c57bb8d6ec08f2bbbd425668c106d5b08b8e58ad17f2975ebecf434a4   00000000000000000004005a0000000000000000000000000000000000000000
1013000000   f03803dad34151aa1b023e8f721931bbeaa979eee8321cea3a83ba401d1e9d3e   00000000000000000004005a0000000000000000000000000000000000000000
1014000000   44de65f13aaed31ee9dffac67c3b240c9f1d0ef9f9a1e4e2f3d44ea9c4cff1a2   00000000000000000004005a0000000000000000000000000000000000000000
1015000000   9038618d631aa3fc470f5fc538cb1675e73499851f393bc7c54d86a155c3f73e   00000000000000000004005a0000000000000000000000000000000000000000
1016000000   4633a1b7833587de88596bf76ad898825c9896d66e4fa50bc6a1ceb52e372836   00000000000000000004005a0000000000000000000000000000000000000000
new_height:  827346
debugnonce_start:  1000000000
Mining block template, height 827346...
header:  b'\x00\x00\x00 \t8\xe6\x97\xcb\x94!\xeb0\xb8fY\x95\x89iE\x95\xa0P\xa7\xa4\x17\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x9dHPeX\x8c\xeaz\xdd.\x9do\x19@"c\x06^\x17i\xab45\xe9\xdf\xc9\x9aN\xb9/\xa7\x951\xa3\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
1000000000   8d750cbbe98b3f557b27580a9d49ed5075ef6aa0a617f6ecf469cd75929caab7   00000000000000000004005a0000000000000000000000000000000000000000
1001000000   2cfb21651df94dc765d1061105f4acaa2ccb66eb01124dcaed033843fc1ab330   00000000000000000004005a0000000000000000000000000000000000000000
1002000000   0143d8b82d0f788170fdf4149888d9dfa23a073d8051dd3dc5520dd4597b7502   00000000000000000004005a0000000000000000000000000000000000000000
1003000000   266a1f518009445d45404dc53b16b4bb9c586c9443f137004863f968c3d03538   00000000000000000004005a0000000000000000000000000000000000000000
1004000000   f24d6fdefb22aea66f893856b57616c0029438836af83fcb97734b4e04b7ad89   00000000000000000004005a0000000000000000000000000000000000000000
1005000000   04810e0aa13bb1fbf87f672334bfd1f406bb425879f08841502a10e35bc7f5d1   00000000000000000004005a0000000000000000000000000000000000000000
1006000000   4d74cb5bb938cce86a52e77ad887e879e4f72c2a4c3b6e9163ac72bcb2595a24   00000000000000000004005a0000000000000000000000000000000000000000
1007000000   d1cb383b928cd8d9575bc8b936c16814c1cf00296c02342b3d09dbd32b365871   00000000000000000004005a0000000000000000000000000000000000000000
1008000000   4775525b3b55e896cd4fe11a0277e80e0ce55fd2b0e7d3c4a5d74278e0fd75af   00000000000000000004005a0000000000000000000000000000000000000000
1009000000   fa0f664b82f552297e09253991d9370303ffd07a62fc3308215af502178f944f   00000000000000000004005a0000000000000000000000000000000000000000
1010000000   aca7c054257a50cac67234a329b0b4840af6406bc456987a023a2475c843d446   00000000000000000004005a0000000000000000000000000000000000000000
1011000000   0d8fa92546b8d99a5d735793ced5af07ae57c795182ac99ddbe4c4ec5c89d35d   00000000000000000004005a0000000000000000000000000000000000000000
1012000000   2ced3d34b96d6ed862e8e2d586e3e0e6f610e2a8054fa6ffcd35f5eaa11501b8   00000000000000000004005a0000000000000000000000000000000000000000
1013000000   7e6d053888a558560768bfef099bc79d9698380918d79883b14c5902b73d187f   00000000000000000004005a0000000000000000000000000000000000000000
1014000000   78583ccb2a6f469c8e461ee7512648a7b8183ba648865f3cf9dc07019eb624df   00000000000000000004005a0000000000000000000000000000000000000000
1015000000   663ccba6daeb410f6a8246aa04151da7034bbb7709d82bba9a93eae6f9780231   00000000000000000004005a0000000000000000000000000000000000000000
1016000000   b9168a7124e5b61d1133a8fe7b2fa0694231b880ebb3ab5d48e0a5628d539c4d   00000000000000000004005a0000000000000000000000000000000000000000
1017000000   111afc563b27ea4f2a446b93b222a6df5cd83b3f29386a47ebf957461d55ce8a   00000000000000000004005a0000000000000000000000000000000000000000
1018000000   3fcbbfba202b5eca5549c3e4aed4168c0c06430d864f9e0accd171a40e6c7bbd   00000000000000000004005a0000000000000000000000000000000000000000
1019000000   b143e82631d35bf3ced3d672a43012e1eef6c40438c6c9c0fe5d9b16de376c9c   00000000000000000004005a0000000000000000000000000000000000000000
1020000000   00df5c9e69667d9f077548b4812733fa8d549b55adfae7d184ebf0a352c80cd8   00000000000000000004005a0000000000000000000000000000000000000000
1021000000   d88f99f82ea0b6e7c27a8f4bac670db02d4540da382c3427a61fa4e2481f41c5   00000000000000000004005a0000000000000000000000000000000000000000
1022000000   efc4e643c6005c4c40833acf4f79d32993dca7ac18cca633dec5437233fa65e3   00000000000000000004005a0000000000000000000000000000000000000000
1023000000   ccf2b3da6cc396c028bc0006a015308d14997f8b850279c265d028ff225e6947   00000000000000000004005a0000000000000000000000000000000000000000
1024000000   843d52b338b8e352080417693b493686fe76ce193079ddccc8836833d497e6a0   00000000000000000004005a0000000000000000000000000000000000000000
1025000000   a92b29b7645e7e6aa84e1ee2290f9d99660786889a44047bea2dda90ede9da27   00000000000000000004005a0000000000000000000000000000000000000000
1026000000   824d81bad453f49eea6badfacc7db90d989e3088d47ebe8858fb60805e4eaee1   00000000000000000004005a0000000000000000000000000000000000000000
1027000000   97b8642cd8157363ec76ebdcc32c98476f36a3f5b190027047d7422f43f71a11   00000000000000000004005a0000000000000000000000000000000000000000
1028000000   dc4e85cfc78006c1e7e19dd0a33f722bdb555a39ddb95b700fbbf9246c2e5a3b   00000000000000000004005a0000000000000000000000000000000000000000
1029000000   69e86a203e0a8da33d699f5cad31270490e227719a8783ee988e02a31f1675c3   00000000000000000004005a0000000000000000000000000000000000000000
1030000000   3475d2a1541f3372498d8bccc85dd6c7d9601279935a3af4ce6f2224184f5534   00000000000000000004005a0000000000000000000000000000000000000000
1031000000   15a0e5beac33874affbb52015dc3466d4f798a9b97d5f3d86358e1294f8312e7   00000000000000000004005a0000000000000000000000000000000000000000
1032000000   d146046bd297b374393d02954d727206657350cbcfc3f3dfea545e955295811e   00000000000000000004005a0000000000000000000000000000000000000000
1033000000   3088195d926bfd0fba724f043bcb26ea3ffd4be7624a5a8c49dc902f3c2c5ea2   00000000000000000004005a0000000000000000000000000000000000000000
1034000000   888fce051003f94b141785d1681d85dfb51cbd93a6f8257fa1bc3ada5e9f44a1   00000000000000000004005a0000000000000000000000000000000000000000
1035000000   7be3c84fb54a6679147b8eab14bdcc617c591f4a19402bca92507dbb098f8b4e   00000000000000000004005a0000000000000000000000000000000000000000
1036000000   5b9e7dfa76c1b35d7d536a8e01edf4574da9835b824199b5574de78b9a4f6258   00000000000000000004005a0000000000000000000000000000000000000000
1037000000   ee09f140a830d1d80f7049612f9fbc524e7647fc496f19d8b92b8cde7677b679   00000000000000000004005a0000000000000000000000000000000000000000
1038000000   e2e9e54180eec4a4f981a922a878b7dba6d0ab85bd0afaccc2657a59862e1cb4   00000000000000000004005a0000000000000000000000000000000000000000
1039000000   7b9a43c7ced7189b06504a71aefc88e33f7efb94124c816338bd8ae1c39e2133   00000000000000000004005a0000000000000000000000000000000000000000
1040000000   d90bf3ad570ef2501951a7b76f50395aaba2266350de1165d9b0ddf5b4fef77a   00000000000000000004005a0000000000000000000000000000000000000000
1041000000   0d20e1395115d2d8496afc830d7899ee2234748e066c49fa23095a2394b81a0c   00000000000000000004005a0000000000000000000000000000000000000000
1042000000   ab074eaad7ba3fd5a534e85b23f7c499273e8e28412e23f5e695d5e2f2b87403   00000000000000000004005a0000000000000000000000000000000000000000
1043000000   f9a6e8d88d705be517ee773f16001c6afe04c26c9c7a73923b8d398ece9631d5   00000000000000000004005a0000000000000000000000000000000000000000
1044000000   c10cbdcead25a445511e4ed5e25e390eee143da50c37eedc2536e20eabf8a5fb   00000000000000000004005a0000000000000000000000000000000000000000
1045000000   7032c6ddcafb78cfcf61300ad78412ad572cb9138c39b35a93f0427aca3376db   00000000000000000004005a0000000000000000000000000000000000000000
1046000000   cc5941a9af377f9b1827b55943b22d5c40db154de685d9c8d862600ae379901c   00000000000000000004005a0000000000000000000000000000000000000000
1047000000   2227df548e4ff14b98b4240808b0e2ddfac7bacc52bca488662936a239865544   00000000000000000004005a0000000000000000000000000000000000000000
1048000000   12e40a2942b87c0e31af4ddae675cf8edc131421747f5e13a2b23c2f79d97ede   00000000000000000004005a0000000000000000000000000000000000000000
1049000000   296d5db2c54a66622a7f270c688516fae0fe645b95675331ea3ab24ff4cdde20   00000000000000000004005a0000000000000000000000000000000000000000
1050000000   278d44aec349230a8be77d67500c5eaf31114a0aed0fe09f93ce68124d401247   00000000000000000004005a0000000000000000000000000000000000000000
1051000000   262c97e440f80dbdfa9509d443862fd4443b3e80bbb6310af8cd336a06c173fd   00000000000000000004005a0000000000000000000000000000000000000000
1052000000   a36f49b6231374e11ceffd125b50d5464192f6661f929ee46f0d65971fbf7cea   00000000000000000004005a0000000000000000000000000000000000000000
1053000000   76518e920d39dd97be618ef7c7a3a2a271a5c3e73abcadc6afc83b10fa9d8c51   00000000000000000004005a0000000000000000000000000000000000000000
1054000000   b4eff426c762382e8fce985c15043753860a3ffb72bbddac64b0c8dde28d291d   00000000000000000004005a0000000000000000000000000000000000000000
1055000000   0268c6398f54c3290e47e93177f35a7c6843cab955ce57d3e4a1443f4b801e0b   00000000000000000004005a0000000000000000000000000000000000000000
1056000000   006177133c715a92a34793bba907837e2bf559d7a4331064208fece739735be4   00000000000000000004005a0000000000000000000000000000000000000000
1057000000   6a8767ea38c72f9eb95743ff0a76477147ea8f749f7bd2c9ce5ca7ff9ad1f19f   00000000000000000004005a0000000000000000000000000000000000000000
1058000000   b7800065bff3be8f84ba924bc06ce95838be45402bae04f5be807f6f7a118b5a   00000000000000000004005a0000000000000000000000000000000000000000
1059000000   978ca662549276bffa180d2299213ea43362ed137baa4b238425c667bec6bc74   00000000000000000004005a0000000000000000000000000000000000000000
1060000000   7851330852e2c8f330752c30d0029fcd05db0da827764e0380f5a7f41ac44747   00000000000000000004005a0000000000000000000000000000000000000000
1061000000   9ddae4b5fbee64102922b83c8a788702e846ea099e1dd70958c5723835314154   00000000000000000004005a0000000000000000000000000000000000000000
1062000000   42c4b47fb65c326018a27c08f2c08e70e15a24706ad297a631856d9e80710932   00000000000000000004005a0000000000000000000000000000000000000000
1063000000   8902fe99c9de5e85f1377b16c175b7c9a597af165a4571169e50d1d8d5f77791   00000000000000000004005a0000000000000000000000000000000000000000
1064000000   825b1cc2f78502bf891a0728dabbe21d49e8a3898d1cd6468d08b61684dc1754   00000000000000000004005a0000000000000000000000000000000000000000
1065000000   331cf0c8c0d8073a4170b1183769306b040002245ff8053189e830b1d641c0f6   00000000000000000004005a0000000000000000000000000000000000000000
1066000000   9ac0879f95a64fcea817de30aaecc23c4c3416e06fc1fa479565a41abababc28   00000000000000000004005a0000000000000000000000000000000000000000
1067000000   3ea1e9681058e94a6a9f79c16a7042519d713f635c6d0fdfa6f797c43e5cdcf9   00000000000000000004005a0000000000000000000000000000000000000000
1068000000   6c64c121a3dd30c0c34004f5b5d104ea3e86eed0bd9303c0e00f954140252636   00000000000000000004005a0000000000000000000000000000000000000000
1069000000   3470248609bbc2063f1a6ed0406d537111fa4d4b4c29b20557e2e72f8a02681c   00000000000000000004005a0000000000000000000000000000000000000000
1070000000   0916904feb6c9f2d943291288a46c0391187adaf44999dea54f8a8d52e7d8569   00000000000000000004005a0000000000000000000000000000000000000000
new_height:  827347
debugnonce_start:  1000000000
Mining block template, height 827347...
header:  b'\x00\x00\x00 \x9d\xaa\x170\xe1\xf8.\xf2 \x1c\xdeu\x97\xec\xe1e\xdf\x85Un">\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa9p\x07V5\xda\xdc\xe7\x1c.1\xc5\xe4\x83\xbd\x9b5\xcc\x903\xc2\xce\x06;\\\xaa"o\xcf\xf0 P\xc5\xa4\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
1000000000   800b8ad88175280f6e0ee9bc4cf180a4c422f522c93c7b6490ec4bbd4750d7f7   00000000000000000004005a0000000000000000000000000000000000000000
1001000000   8121451dd3068c58f3a6f1ad3fbff3aab7f0ceb0868d69a5c91ecacb73f13947   00000000000000000004005a0000000000000000000000000000000000000000
1002000000   855678586a0632fecea915ced488c1b284db7fdf9a885c2eb6da745f34d06697   00000000000000000004005a0000000000000000000000000000000000000000
1003000000   610b7229fd73d5309481d463fe3ea4841a7ae87e1d69c7913b0ad77515da75ee   00000000000000000004005a0000000000000000000000000000000000000000
1004000000   078862bde50231ee079d694798ae9baab024b5c7a41d85130fb99862ccfdb0ec   00000000000000000004005a0000000000000000000000000000000000000000
1005000000   4f16dee90dfb7add81986bdc6dbaaa00f8009c42220b0e9114239f028613bfdc   00000000000000000004005a0000000000000000000000000000000000000000
1006000000   f7888cf0077843b863b5b60b34cb277b8d0f7fdfe9aefb6559c7664cc8049ce3   00000000000000000004005a0000000000000000000000000000000000000000
1007000000   d3800cd38d83d2193afa59c97a0c73694280ebcd81a7703a23375f7853d84045   00000000000000000004005a0000000000000000000000000000000000000000
1008000000   65cd6c40ff91926939e9242eebc7672e21d741915815648e468ea54df3f734da   00000000000000000004005a0000000000000000000000000000000000000000
1009000000   6038629a2aaf289f23d9b163a80621ae00f27be29f4cf7b9886579a2e4622821   00000000000000000004005a0000000000000000000000000000000000000000
1010000000   16ab64b8a9bc210d4842c46d79c9c2fd01f2b5e4015dd958bbdd99ca1f278b90   00000000000000000004005a0000000000000000000000000000000000000000
1011000000   40e757e8eafb3f28d2888638f926fa8e4973e412a0e4ecb6964327acbace72a8   00000000000000000004005a0000000000000000000000000000000000000000
1012000000   c9d22a62c78ac611b022f199db751d1b254e98b63d8b3139fb8113d67ac218ad   00000000000000000004005a0000000000000000000000000000000000000000
1013000000   b1d8597620c6dd0f628d8c3bed3f74741ffa266632c261a7c08686d402076f28   00000000000000000004005a0000000000000000000000000000000000000000
1014000000   3d3d3ac2bd992450757bb16c2d7c020d6acc7c6f2497141035ee4557e8052d3d   00000000000000000004005a0000000000000000000000000000000000000000
1015000000   392f087c7a84e9eb301de0d322e254a991a0c2d5a57e7ff860a38a4f275ff488   00000000000000000004005a0000000000000000000000000000000000000000
1016000000   70218ab2fdc6d94b745666ebd38205f69dc3834d28547aa54d982843487b3b7d   00000000000000000004005a0000000000000000000000000000000000000000
1017000000   e62c2a6c6da1b04db612626d1fb2b30d5851500880bcba27d8dd070e1ba843fd   00000000000000000004005a0000000000000000000000000000000000000000
1018000000   928eb88d68c933e05f40cf3c5aaa1477e6c9d5072092422a5c770942c1cd4c33   00000000000000000004005a0000000000000000000000000000000000000000
1019000000   619044d8670fd7f2c438a2f033eacd7f83b88e5731dae7ff33a5d7aab097bd98   00000000000000000004005a0000000000000000000000000000000000000000
1020000000   6e6520779fdb255dfa68babfef0b0212da51e6115ce9feaf258aac5b0fbe24a9   00000000000000000004005a0000000000000000000000000000000000000000
1021000000   1783d501ef5fd6baddfb9a21687cadbff1004638efb9dc965012c38bd739f249   00000000000000000004005a0000000000000000000000000000000000000000
1022000000   09edb2c37a44f0c04c74faaa00488080c3c2918a1009726c973acd2e589a419d   00000000000000000004005a0000000000000000000000000000000000000000
1023000000   006c4afd7ed3b7f25ec5d6933570061376e4fd1e1d7b0b391fbcaa89fdc68022   00000000000000000004005a0000000000000000000000000000000000000000
1024000000   b5c5cf4be24a8436ab1735c580e19bd1057adac5784d1ca61ff9d2cd9d771b4c   00000000000000000004005a0000000000000000000000000000000000000000
1025000000   b8d6866468a46048625be3890be13f539c06ec4177405ff66fb8e0ddca8ed4d0   00000000000000000004005a0000000000000000000000000000000000000000
1026000000   b6ad0c9478052288cde370e3d0e80c0bed337f0ee0dca5a87d19a35f065509bd   00000000000000000004005a0000000000000000000000000000000000000000
1027000000   35781ce102018867181c3b742519f270666ce47a9924b213aac1f61e818cad64   00000000000000000004005a0000000000000000000000000000000000000000
1028000000   f122519062b6dcd5736ef105ff959b3b5ce3db69e15a8511a6f854bb9717ef7e   00000000000000000004005a0000000000000000000000000000000000000000
1029000000   9d6e6701dbe77ed0f6571c0e7d7a3bc27eeaeee0a7451fff0fd63ea9c4114990   00000000000000000004005a0000000000000000000000000000000000000000
1030000000   bd385692d126a1e94389124822e4b687d93d80ac1f113d2d85699243f784b2d3   00000000000000000004005a0000000000000000000000000000000000000000
1031000000   6c8d4552c3d1b5768fd25c5ede078a56dc8daba2147dc7502ceca34058e3f6ac   00000000000000000004005a0000000000000000000000000000000000000000
1032000000   e507d2ecc57277ced5f7372d09bff1b9a57d47b361f3d2da83856d6f19e89120   00000000000000000004005a0000000000000000000000000000000000000000
1033000000   a32ed5abd81987fcf1e2aca45b5748ad7d5b16f049c49c65a3fcfb3d3d11bd60   00000000000000000004005a0000000000000000000000000000000000000000
1034000000   c57d4cd85d07eba9601fb79564bad764d1f95c3346e56430684818937ae5df83   00000000000000000004005a0000000000000000000000000000000000000000
1035000000   be12a7b6ffaa168e67748921ac2aa56862b03f271c8662f08f1f364770d0e404   00000000000000000004005a0000000000000000000000000000000000000000
1036000000   f2152c270c9013a7385c4ba8d972c159d6ce635d4befdbecd668353a6e1c3d81   00000000000000000004005a0000000000000000000000000000000000000000
1037000000   d4c8585b1b8f1e450375eedccf9cde9cb08283ef2302c653e17fb43e0b05ef1d   00000000000000000004005a0000000000000000000000000000000000000000
1038000000   c8115bcb35a3ca577e32ed4a2f91ca05cf653e7dcc9cb2a32cd346214980a681   00000000000000000004005a0000000000000000000000000000000000000000
1039000000   9f3d1ff66953f78724d929a4a1b9138bafe52053397b57ee47d9159580573ca1   00000000000000000004005a0000000000000000000000000000000000000000
1040000000   d2a8fe4b1a71b02ebe2b1619e2d1a9f198655086fb4e3aec27e84697cad60d01   00000000000000000004005a0000000000000000000000000000000000000000
1041000000   f5056e7846913d6deb81890e82b8c8933a773bbe209b3e48c8b115deeea3ebcc   00000000000000000004005a0000000000000000000000000000000000000000
1042000000   08445f517c60748dcd89f65fb5e056211a10125355c753fcf1b66aa5a4245675   00000000000000000004005a0000000000000000000000000000000000000000
1043000000   5918785da57db5965e78a8b5c5777df5adf4aa87790413318bd9a354b60cfbcd   00000000000000000004005a0000000000000000000000000000000000000000
1044000000   8d04ec2959b882d9871a0c6b202a49ae030acb1077ec790cb724609c6eafa2af   00000000000000000004005a0000000000000000000000000000000000000000
1045000000   5fbc30d4823aa2e1c6d514ce532e84f4c00848395861c8d70c20da9406db6cc5   00000000000000000004005a0000000000000000000000000000000000000000
1046000000   770be4fe95309b9b3df58b46b2f297ac7a67e0377c6438e145efa8861452516a   00000000000000000004005a0000000000000000000000000000000000000000
1047000000   cbc25230391a176366a36f8388c1bb80a222075e55a5730bede63b2262ba1e3b   00000000000000000004005a0000000000000000000000000000000000000000
1048000000   2f166bae7fe225cc0622413e6048ab6b8134b62fef2e1a8df40f31dc5e382794   00000000000000000004005a0000000000000000000000000000000000000000
1049000000   cdf7e5ff9a7dd5d086ed32a3fb6935247a3c1e267fa1630e5ce90b7616add087   00000000000000000004005a0000000000000000000000000000000000000000
1050000000   e70f39a4fa79c776fda567fe0d16ddc515ea098a6ea6103f5c382a5225928095   00000000000000000004005a0000000000000000000000000000000000000000
1051000000   ed56918c05e914a134d0eafd14b72f48a956e1ab1a9f9584d3b72e4c8185e2df   00000000000000000004005a0000000000000000000000000000000000000000
1052000000   b7495ee0793a2cc489b7a0fe206d90698ebe8430b02cc1dc5fa54093ddb9debf   00000000000000000004005a0000000000000000000000000000000000000000
1053000000   c03b60003a30eebd42d9da3f6288f195eef98fd46449e0da855615ed99d56c59   00000000000000000004005a0000000000000000000000000000000000000000
1054000000   472538a5f945b3c81a7567beb1d439589e8e63974708c287fc188886b0377340   00000000000000000004005a0000000000000000000000000000000000000000
1055000000   73a93b19ac71b16f7ec1cde92ca4a89b83322c9f8876e3dc6d8f0c6a0163d6ad   00000000000000000004005a0000000000000000000000000000000000000000
1056000000   0cf082c90077908857e7db0e0f727b3484e1780e3a4a286f68673630d25bf720   00000000000000000004005a0000000000000000000000000000000000000000
1057000000   5c429b9a0ae329a871953e6fc54bf829d22d316d3112f26c6d0b2e2c0a0d36d3   00000000000000000004005a0000000000000000000000000000000000000000
1058000000   fbf6270e6d9837451c351741a27b8681fc0285060cf7cec24b6625c9bd9af1d3   00000000000000000004005a0000000000000000000000000000000000000000
1059000000   cec81d150f9f5ad5e453403fd9db8518826659227081fd2ebbf49c856e667ea9   00000000000000000004005a0000000000000000000000000000000000000000
1060000000   475903275051706bd1af8226f488dcb664cf3ba6e60969185b2fc74f5488887c   00000000000000000004005a0000000000000000000000000000000000000000
1061000000   1a4fbc0641404369c330f1337ddb7daf5bbe251f920ed1be68377f1260eafded   00000000000000000004005a0000000000000000000000000000000000000000
1062000000   0629eb14cff2092e42f94c4f366826678a128bfac0cd484113ff69d98b98425a   00000000000000000004005a0000000000000000000000000000000000000000
1063000000   9c4c3407bc3c17c479728313b41342d5da394600aa6bace6c3bd95f56e901071   00000000000000000004005a0000000000000000000000000000000000000000
