debugnonce_start:  3000000000
Mining block template, height 827344...
header:  b'\x00\x00\x00 R\x99p\x9d\x0c\x03\xdb\xf9\x1f\x81\x13\x9e\xf9\xf3\xa5\xe5-\xdd\x18\x9d!\xb4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8d\x96\xe6\x91S\xb6\xbf\x8d\xa4.\xdf\x1d.1\xee\xc1?\xd0_W\xda\xcdd\xdb\xa3p\x03\xd0\xeaK\xe0\xbe\xa2\xa1\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
header:  b"\x00\x00\x00 3\xeeH\xa5`\x1dp\xdc\xdaYl\x9f\x94^\\\xe08{h\x16B\xd1\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00Vr\xc2RA\x81z\xa5\xc4\xb7\xbf\x8d&L\x1a\xeb\xba\x93B^\xd0\x1d\x80\xe7\xd6'\xad\xe0\xa5\xbb\\\x1a\x89\xa2\xb2eZ\x00\x04\x17\x00\x00\x00\x00"
3000000000   e9084ad53d6c8b1423682d524e7df8aa2a596558e7cfac033f54e9a3b88760a0   00000000000000000004005a0000000000000000000000000000000000000000
3001000000   bc89ff024dedeb1291d477ee1f0dd1db1127b6e8185adb2663902090ebaaeb3e   00000000000000000004005a0000000000000000000000000000000000000000
3002000000   275edc74f21a6ba7e41c5fca027399e0b3469ff167892d0b182d599297f3e3ec   00000000000000000004005a0000000000000000000000000000000000000000
3003000000   c72f2ca23f5b0ce12de267c287f430ce54acca58cad4cd0d7a103d0d2db72d37   00000000000000000004005a0000000000000000000000000000000000000000
3004000000   35ef4adb69b8f7749174330acf809b39ca4da0412648106a67d51ffbd6ae14e9   00000000000000000004005a0000000000000000000000000000000000000000
3005000000   75fe6ef397a086fc37a3546b9ccd797f624837011497654805d73a6c37b9f862   00000000000000000004005a0000000000000000000000000000000000000000
3006000000   e3f4824f924978d43bc02ddadcfc82d53c4ecc328ac8a3dc862fb7f9cf644c8f   00000000000000000004005a0000000000000000000000000000000000000000
3007000000   cbdcd3cf74e0eed002bc92219900f264549fd788df6f26f89a67a5d46908ff8f   00000000000000000004005a0000000000000000000000000000000000000000
3008000000   3d309f33d042d555218058de765853450a0d0eb85087f6d6475ce3adcd63dc35   00000000000000000004005a0000000000000000000000000000000000000000
3009000000   43718ebf54dcba1fc175a71d58b4e11efded82cc7a6baf8ad77e20cc1f636ced   00000000000000000004005a0000000000000000000000000000000000000000
3010000000   5b630d4871d10ed255e90564102e4420ce5c4b61cc93324a1b3ce2499daa4754   00000000000000000004005a0000000000000000000000000000000000000000
3011000000   73f81f10e755c924f7a59514d1364f03d4f446c12c5c219f6b1c8a68477715b8   00000000000000000004005a0000000000000000000000000000000000000000
3012000000   86bc6c10160fc20a2c91ef5f39b700cb578951f7d2252ea58c5152ab79768fd0   00000000000000000004005a0000000000000000000000000000000000000000
3013000000   d611f7830ef978f8ff2478d6a59bdefce3eccf2c6698d2bb93981ecb9a2959c5   00000000000000000004005a0000000000000000000000000000000000000000
3014000000   ff433d9a3683bba0ba4bc14c1e02fd2ca5a4f11d00ad252c99feb34f89dbbc63   00000000000000000004005a0000000000000000000000000000000000000000
3015000000   dd499bde41e631f848a2c1b3e69123194b40c2dab858d3e79621ecbbac8b4817   00000000000000000004005a0000000000000000000000000000000000000000
3016000000   d7c525f6c4545573e4dd931b2425b3f02b3a9902b9b45f95e6d68d32ae1eb7db   00000000000000000004005a0000000000000000000000000000000000000000
3017000000   b5d0dce77ba7340b4549d7b52c4db73e7feda891e89a315842867b066f5ffbbe   00000000000000000004005a0000000000000000000000000000000000000000
new_height:  827346
debugnonce_start:  3000000000
Mining block template, height 827346...
header:  b'\x00\x00\x00 \t8\xe6\x97\xcb\x94!\xeb0\xb8fY\x95\x89iE\x95\xa0P\xa7\xa4\x17\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8f\xaf\xc0\xa3%\xb92_\xb9pg\x13RT\x80g\xae\xfc\xb6\x1b\xf5 h\xdb*\x0boB6\xc1\xb9[1\xa3\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
3000000000   a82559125b9bbffdf3098073b5c0b5cdc4f587f2b40fc08a2b169ef55da13bce   00000000000000000004005a0000000000000000000000000000000000000000
3001000000   b7c91d3b5a18d427306364ae99203da30e78e87898884e5b730e66d807d8fa55   00000000000000000004005a0000000000000000000000000000000000000000
3002000000   8c81dad9e2da3c1df22e12dd9938608811ecbaf0d3bb2fd9c9148cab728b9f06   00000000000000000004005a0000000000000000000000000000000000000000
3003000000   834dfa5ad03b3f5f8240b93a4e7fa5b5d11056349a0b78ee5be57982742cd117   00000000000000000004005a0000000000000000000000000000000000000000
3004000000   8731a9d98dbb6c5494a34247c55871f575bf1aee30106b0c1d9a5bae3a773e32   00000000000000000004005a0000000000000000000000000000000000000000
3005000000   7fcb21849c487a67c8acc3db338c1da69591f22e93d9ffa69e7d0a3756882f3a   00000000000000000004005a0000000000000000000000000000000000000000
3006000000   7ceae9233b391012a2eed375667a2ce5a7e647b0c8c770f5d4540f6ed44138b7   00000000000000000004005a0000000000000000000000000000000000000000
3007000000   0f6851007491358d189208566b91cee5a5d61217d864f24e42624d029fc98b6e   00000000000000000004005a0000000000000000000000000000000000000000
3008000000   cc9a7c809d65a6320a6b2b79a3a035c8a8ed4104c51649b7586629fdda211d2a   00000000000000000004005a0000000000000000000000000000000000000000
3009000000   e6150d95e9303caebd802559c138d81b551b686b656c2a7b7a9061079939a550   00000000000000000004005a0000000000000000000000000000000000000000
3010000000   762794964a08d3edc713958dab34345de3657dc1fe2efbe7901b86975fa6e5fa   00000000000000000004005a0000000000000000000000000000000000000000
3011000000   19db552d644645f487b1d4048e0f5e45911469829313349bf2c94a5725ebdff1   00000000000000000004005a0000000000000000000000000000000000000000
3012000000   e5c8ac9d57bb8a1d1539eb456e5e0b686b1cbd8f07dead88a30dc4fb87dccb9a   00000000000000000004005a0000000000000000000000000000000000000000
3013000000   1cbebf002d89ac550acd4c6fbcd0beb8214008a08e941f1d59a93dcd6b79b309   00000000000000000004005a0000000000000000000000000000000000000000
3014000000   5d78e7c0345070e3e9fd75e28d128ff15bebe5a8a9d0cd53552771ab786279a5   00000000000000000004005a0000000000000000000000000000000000000000
3015000000   58f42acbb63f157ec388512e1ea7f831aeefc0777174592943d3629dd2e7eda0   00000000000000000004005a0000000000000000000000000000000000000000
3016000000   e2aa8170c2ed2c2c02e6d618800a31778037f1bd6e251a5b876cf75fa154ce84   00000000000000000004005a0000000000000000000000000000000000000000
3017000000   434d01ad37973c726a4bb541e222d300d83e7a718f8b2deb2303707d38779ab8   00000000000000000004005a0000000000000000000000000000000000000000
3018000000   717534d1d192e8f9fdf810b864125985b00d521e8d32d7420e7112bb4cedbefe   00000000000000000004005a0000000000000000000000000000000000000000
3019000000   5217b7f2c1178d5a68657c1d9fb424c5965efaafe697607a0d43fbd622c1fc57   00000000000000000004005a0000000000000000000000000000000000000000
3020000000   35b10d18ccdc40d2e58e6ddf2a06cf316253288a1870fae913351b8496cbba57   00000000000000000004005a0000000000000000000000000000000000000000
3021000000   a0c2b61d10ee32e3a7504e94e65b17a7218a2953c8c6df19cebe3802d121afd9   00000000000000000004005a0000000000000000000000000000000000000000
3022000000   1a5bf30152815ac192bc9d0b2a6515005bf621664da7122ada2988c96c8562c6   00000000000000000004005a0000000000000000000000000000000000000000
3023000000   642a6905cee4f13bf8c40ace9eb1d3b503652254c88085ef6c49f28910bd0ed8   00000000000000000004005a0000000000000000000000000000000000000000
3024000000   5ab1a14596f01e3c72cf12154b39c9def2315676ed615af245e74fb7d7f5c99e   00000000000000000004005a0000000000000000000000000000000000000000
3025000000   40ac9ada6bf0226b94a93b7ce916aca2bc9ddcd549cd8a6da179a0f5b75eabd3   00000000000000000004005a0000000000000000000000000000000000000000
3026000000   1efa4f2a94472ba6bb3a76eadcd318882e644d459006ddf206f26602d5a44eda   00000000000000000004005a0000000000000000000000000000000000000000
3027000000   f8aa2ac3fa3bffe98bc957a69be04712ea84db46414777853fb5b175d8b0f140   00000000000000000004005a0000000000000000000000000000000000000000
3028000000   383af1a6c0748fb0cdcb5a4d78f538d987cc5bf83409a9a9214cb6716e02cf81   00000000000000000004005a0000000000000000000000000000000000000000
3029000000   4b80a5330666334d66ed24fdcb2a84d3388b29b82a5117d78f02cb1650163307   00000000000000000004005a0000000000000000000000000000000000000000
3030000000   66af68ae4c928287d6ac33b1f0382f0911d239ce6041af319d9317aa3c471ce6   00000000000000000004005a0000000000000000000000000000000000000000
3031000000   7e7e3824998bca206513bc32f1120213c576db878e68a8c078fddbbbcd1c4fdc   00000000000000000004005a0000000000000000000000000000000000000000
3032000000   4450593fc6a74ea6c40e87882a9f891137435f4d231abe75587e052841f3df77   00000000000000000004005a0000000000000000000000000000000000000000
3033000000   648e6b9ef598cf9eab92226ab700afba60404922bd5b4dc08353eedd9d78f2ff   00000000000000000004005a0000000000000000000000000000000000000000
3034000000   80f1f94dc74ba8de1c7d4e7923d52b9cf621d293977a718a945d60472e738cfd   00000000000000000004005a0000000000000000000000000000000000000000
3035000000   dc62d39acc665900e04a30efae88a95ef6ba30477a3b5d28cbc96198ac2bf090   00000000000000000004005a0000000000000000000000000000000000000000
3036000000   bf8275409689d83f901d70167e787232d82b42a0fe901c32ca7aca0ace998a9c   00000000000000000004005a0000000000000000000000000000000000000000
3037000000   1dcd1cd0fe4673b669bc8663230d1654da9510c47e4aa2d8435248bc17159b63   00000000000000000004005a0000000000000000000000000000000000000000
3038000000   6eb42ab23078214e0b05878ab89e8078502d38d8ed3bd0c6b6887dde52c27af6   00000000000000000004005a0000000000000000000000000000000000000000
3039000000   bedd68e0da257bcaf8d404e3c057ecd095d825c8689315b1b8e2d2c65a1b56da   00000000000000000004005a0000000000000000000000000000000000000000
3040000000   33c0f4b9cf3ba63330f6fc835d5634f899d3d4d1c9ae1b761773112da7917ff5   00000000000000000004005a0000000000000000000000000000000000000000
3041000000   609f90b51b88f2479bb6daab3f920bdeae584f246b6fe4ef05368f9633caf1c1   00000000000000000004005a0000000000000000000000000000000000000000
3042000000   1ebcb121fade72e442b5518ff39294e7f4b6ace9c01028c8ff276a4acb900a6b   00000000000000000004005a0000000000000000000000000000000000000000
3043000000   e6d9eda54a852af295305253fb0620a9489425958d57364c1d99dbe1768520a2   00000000000000000004005a0000000000000000000000000000000000000000
3044000000   96d63625579ea166c8453704eada86b2fbea411a64ae9ae73e54453d6ccd4d20   00000000000000000004005a0000000000000000000000000000000000000000
3045000000   e10ff30c17e244a4070a57691e49ae721c86fe68bb12bb6ea42b2b1c9797e6aa   00000000000000000004005a0000000000000000000000000000000000000000
3046000000   35332a9e9e4179a8316950f0f4dff6790157730daf88063701d33edecf18784c   00000000000000000004005a0000000000000000000000000000000000000000
3047000000   dc829894c7786ed24af52cbefd3ad071345d08588af6b802a6b9ace0888a3163   00000000000000000004005a0000000000000000000000000000000000000000
3048000000   2d6f3921b7e8d8f4bbe96a2f42bedfb6fb3da8ea0159aac08adb7b14ded1d817   00000000000000000004005a0000000000000000000000000000000000000000
3049000000   992fdc86e71bfc468b6272ccb625ee91640828ec4466a2fd21b815dfd6aad9bc   00000000000000000004005a0000000000000000000000000000000000000000
3050000000   e2c602ad7674d9fbba8b655f502086325ecf1577f00b947b9db16ee796d88a35   00000000000000000004005a0000000000000000000000000000000000000000
3051000000   87cca4483186025eb8ba946505097c3ea5c54fadaf72f5ab7e11ac253a48205a   00000000000000000004005a0000000000000000000000000000000000000000
3052000000   52184c6f725b9653b78fae62972d7318f030ac9b9e7283ed52aa5a5c4fbf9c01   00000000000000000004005a0000000000000000000000000000000000000000
3053000000   608df5ea626829e9ea4d2a5ca62f08b71b95b8a51d738325fb18f3c65de4d5a5   00000000000000000004005a0000000000000000000000000000000000000000
3054000000   9808f9c8f6998d94d41cd79031030b41a6d829196ee33b5c7404fda614e497eb   00000000000000000004005a0000000000000000000000000000000000000000
3055000000   88cd5cf49e0e5740a8e0b54784e012cc5a73ece09085d964a924e9ff7dced00f   00000000000000000004005a0000000000000000000000000000000000000000
3056000000   71bfe08662fb9bf8bc76d87b17de2c7172f983e49982b58082bd7f296de69872   00000000000000000004005a0000000000000000000000000000000000000000
3057000000   55f3798cd2511a63e894c78720657da0906b40eb2d64fa5b82293e2d384cacb4   00000000000000000004005a0000000000000000000000000000000000000000
3058000000   e0100c282be71f62ce2c86437d85326516362da11ea4bbee16d936d0a0658462   00000000000000000004005a0000000000000000000000000000000000000000
3059000000   9914fcf79f1cbf27638afbdd0610aaa3a487dc48d901ad68f55272f643bc1d04   00000000000000000004005a0000000000000000000000000000000000000000
3060000000   5428cd1913ee97c6c76f6f62457c8699cb8ecb47ce2e81b94165d29e418f2279   00000000000000000004005a0000000000000000000000000000000000000000
3061000000   320ab2d29ff15bd7f4686f78655bb15fddb44a16bb8c5b964a518eca58732623   00000000000000000004005a0000000000000000000000000000000000000000
3062000000   a1194faa9e415c395bae7c6494cd1098a796e2795f14617b5955b5c6d3455a04   00000000000000000004005a0000000000000000000000000000000000000000
3063000000   562689aa82fea6cbe110b3d4a923379750a86594602327fae64d81fd88b992fc   00000000000000000004005a0000000000000000000000000000000000000000
3064000000   8c1fd0377dd377d3304775f676b57448f1f9b6f117c4185988eacff55e516c7f   00000000000000000004005a0000000000000000000000000000000000000000
3065000000   946468824bb5aa50869addafbde0d8553c85d587d550799af1b214660bee30f0   00000000000000000004005a0000000000000000000000000000000000000000
3066000000   2162d094f974a29cdbd4b0ad23a2c21bdeaf812b9c43d3728798be9753bcd50f   00000000000000000004005a0000000000000000000000000000000000000000
3067000000   ef4aac5598201be347f263fcd20fd3092f450cab7052d3b958d76b1fbb6e2171   00000000000000000004005a0000000000000000000000000000000000000000
3068000000   06f0844010cabc224472da9ecd748f365b268f98615f4337f3a7c8b013d9dbc7   00000000000000000004005a0000000000000000000000000000000000000000
3069000000   7b7422b65fa5b8070340ca374512edea14992217631488f029a5d101fef6cd3f   00000000000000000004005a0000000000000000000000000000000000000000
3070000000   4907dc0d3664929eeb6ad1c9e004913aa046f48c889ba3cd7d057599a9610ffe   00000000000000000004005a0000000000000000000000000000000000000000
new_height:  827347
debugnonce_start:  3000000000
Mining block template, height 827347...
header:  b'\x00\x00\x00 \x9d\xaa\x170\xe1\xf8.\xf2 \x1c\xdeu\x97\xec\xe1e\xdf\x85Un">\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8d\xddd\x14^\xf57\r\xbb\x97q?|U\xad\x14\xab\xa1nW_\xbfA\x93\xbb\xd3t\xe0 \xd4\xff\xae\xc5\xa4\xb2eZ\x00\x04\x17\x00\x00\x00\x00'
3000000000   c1faa236a5609c6d6a670a557dd8666ef07d10e5a83753a3739d77185909d832   00000000000000000004005a0000000000000000000000000000000000000000
3001000000   078b55767648a82d333f3e626105c71b5b96d3ef4c118ba187f2533c5b41efa8   00000000000000000004005a0000000000000000000000000000000000000000
3002000000   93c666fad158b429bb396744858e0cf3c4e698eb1215b0a75b99ba44bc75a9f4   00000000000000000004005a0000000000000000000000000000000000000000
3003000000   9cb0592036b666a39672d672eae4de12be9d4f16bcb379fd943a8121ae2cbe22   00000000000000000004005a0000000000000000000000000000000000000000
3004000000   2e6c91a21bbf717dcd50f09f090da7854b84f12229f4a3a9a8fd29c8008c989e   00000000000000000004005a0000000000000000000000000000000000000000
3005000000   54e5ad942df5f1b9523b71ccca540568b8e9d4e87b23d9f0aeb92a49ab7c8880   00000000000000000004005a0000000000000000000000000000000000000000
3006000000   83b0b4a20bfb808acf24829acafef9e96dcbc2e5d0f5e97ad66fc69ddcfe379e   00000000000000000004005a0000000000000000000000000000000000000000
3007000000   ef07a6d7f819fa93d3704f2b7b3064457561cb04df942f3faede7c7e61b270e8   00000000000000000004005a0000000000000000000000000000000000000000
3008000000   e380ef3010dbda372713dbaff3e908de0cc3d97cf9220e47269391e23af89fb3   00000000000000000004005a0000000000000000000000000000000000000000
3009000000   c50f6f75ce1912fe5066333411006a1a6d3600e9e5bc15f92015f1627d2afba4   00000000000000000004005a0000000000000000000000000000000000000000
3010000000   a4dc591ef313e1ab2b8a9753d19533f83114bc5a8bdf946463fc3d43737182cb   00000000000000000004005a0000000000000000000000000000000000000000
3011000000   e8f6532942f8006998597b0d7c043c02f5031ba755cda3550841e93e35a853ba   00000000000000000004005a0000000000000000000000000000000000000000
3012000000   720cee6e0986bf2925b2d8edcbee2c53d51a8b102ceb7eba2eab132318236cbe   00000000000000000004005a0000000000000000000000000000000000000000
3013000000   d021d39b4d0043a1b825821a831e193d2f685ef93c01b872afd0f019be04da2e   00000000000000000004005a0000000000000000000000000000000000000000
3014000000   73ef823fc83cd1b238411dec87dd6f3cc258d5efff6d22c383b9230561c03299   00000000000000000004005a0000000000000000000000000000000000000000
3015000000   a452eeb657af50659b4303ae9adb06f842a571efb13ac945d9050008c6a8a5e3   00000000000000000004005a0000000000000000000000000000000000000000
3016000000   d28db8f78caccca981c77ecd71e84e9c715a5de227ba6c2dd0b3ebc3b083368e   00000000000000000004005a0000000000000000000000000000000000000000
3017000000   2ad90bf7539d1ba3a54a0523d23f46715798df4d9c69ee5ff70b9ca5476a953a   00000000000000000004005a0000000000000000000000000000000000000000
3018000000   bbd1d8e3aca0d278e79d9581828c5fbcda13d732583a84820414096a30b4450a   00000000000000000004005a0000000000000000000000000000000000000000
3019000000   368743cd4b4ec5af016fe3853bb9f62fc9f1ece3cc23e884c28c33172effe7bd   00000000000000000004005a0000000000000000000000000000000000000000
3020000000   87ee7ca4829226bf579ff14317505d4223c2e494b221073ba993f5de9cedbff4   00000000000000000004005a0000000000000000000000000000000000000000
3021000000   9eae0059a7bcd78c9f2991ae0f0000916dac5058e7692ca9910698111561bbc1   00000000000000000004005a0000000000000000000000000000000000000000
3022000000   708e953cf02f77d1f5ce0dbb24a5f1dcb4df195f5c955f721a97b20195fbba51   00000000000000000004005a0000000000000000000000000000000000000000
3023000000   d2522e22007a3816798085951e42592cc66c6b9e1f294c35e7a5175f34c19ecd   00000000000000000004005a0000000000000000000000000000000000000000
3024000000   54e6c368a08860868d9e5d7bbc6ca8d019914f758afc10f2406a272ffda768c0   00000000000000000004005a0000000000000000000000000000000000000000
3025000000   93c57511a095249531179099c6ebff4c2e10cad93a99a1113f95c596ba98c0fe   00000000000000000004005a0000000000000000000000000000000000000000
3026000000   2f8e360bbb886eaf331aaa85d2853eba6706d6aad2ed352a55adf1074faf40fe   00000000000000000004005a0000000000000000000000000000000000000000
3027000000   f01b6adbca0853b2d350e054cd1c70e57d913b73deb7030c6cdbc7b1dfc43aa5   00000000000000000004005a0000000000000000000000000000000000000000
3028000000   fca0b505f51b8717b686f265916fdb99c655bfcfb69b5ea3edf7ad46d58a4aab   00000000000000000004005a0000000000000000000000000000000000000000
3029000000   64295b3a417e58f87eb7a530963831444f3a0de5cfb58eb0db801c6a2b703aa2   00000000000000000004005a0000000000000000000000000000000000000000
3030000000   2400b64ce14d7c308cb4f99b805eb76c1e5d2ce9a8f9daadff48ecba31aed438   00000000000000000004005a0000000000000000000000000000000000000000
3031000000   e3abf2530288a5b6fc887f2a059c3e4703cead7b67c3866674d22efdb76da0ad   00000000000000000004005a0000000000000000000000000000000000000000
3032000000   7523873048cd1826c0d20307b1b590c07b05876fa34884e862de739b70818935   00000000000000000004005a0000000000000000000000000000000000000000
3033000000   fe46f9a2e099aacf46bea7349caa12a3253e2235f16f0ed760cfcddb1ab7eefd   00000000000000000004005a0000000000000000000000000000000000000000
3034000000   4ea19485380fd1bbe3951c3aa1ec8c41d6a179ad471a1b0969f2232095f3be92   00000000000000000004005a0000000000000000000000000000000000000000
3035000000   84bd9ba977db6811b8a353416492664f3ca2bab350117fdfc169ee95c24f67b2   00000000000000000004005a0000000000000000000000000000000000000000
3036000000   b543f33911f2edccecbe8c92a8b78f7c7beafe8672a6bd2c93f89ca7e0c34ce9   00000000000000000004005a0000000000000000000000000000000000000000
3037000000   f835fd9b26523a9cab78859775d62882cd1b7f4d57049c20cbc365a955423775   00000000000000000004005a0000000000000000000000000000000000000000
3038000000   3c02da2fb46dee10b6ed3e702b2d5ac269334a94d24e8503b243eaadf66145b2   00000000000000000004005a0000000000000000000000000000000000000000
3039000000   eb1aea5e54374b799f5e9675d65d21e31ff899ec23048dd176bf5beba0a0f52c   00000000000000000004005a0000000000000000000000000000000000000000
3040000000   7a3c112e87a2719e7bc01132ce5d8077fe73bb43a18c00bcc01f51c6b2d9a069   00000000000000000004005a0000000000000000000000000000000000000000
3041000000   9c6c9c35c7ab522b6e69211aee74363c0b1487045504036f702a3fa9a0c7698d   00000000000000000004005a0000000000000000000000000000000000000000
3042000000   a067b75dd3187d42aee79afb61445e17f443ac13a8e5e2b85900e3257d115d1c   00000000000000000004005a0000000000000000000000000000000000000000
3043000000   18cdb2806272761d20f95cf4ee435df1de624e11f209b14ac77720b85af3b543   00000000000000000004005a0000000000000000000000000000000000000000
3044000000   3bb49f6117b4a2c80f42a79bf1560b963a20c6b03d60220ac7a35db46db09c99   00000000000000000004005a0000000000000000000000000000000000000000
3045000000   2e6d9d10c22452b3ea0776b2b8edf81909222f7f074d6853c49dee3477c4a582   00000000000000000004005a0000000000000000000000000000000000000000
3046000000   091988b62d24494d4bd28e270041b3f69c95d01db3bab25edb6dff587c1d643e   00000000000000000004005a0000000000000000000000000000000000000000
3047000000   c0bd5a844a85eccdc0c0081ba3d215ee073d3d825ea478ad5182b8887e5bea5c   00000000000000000004005a0000000000000000000000000000000000000000
3048000000   0c5790e649aa03f8a0103e620e3ce054203017b84e4ffee72b35999d5327faf5   00000000000000000004005a0000000000000000000000000000000000000000
3049000000   41f561e051bf08eb74c8340f15c4f0fdca8a11f548f81b5f0ef04f69b3d8a50a   00000000000000000004005a0000000000000000000000000000000000000000
3050000000   4e46126a12fa4cd5519bf57ab3ebeb482c167e759395b6f77c5b99f4b3252ff3   00000000000000000004005a0000000000000000000000000000000000000000
3051000000   c3a1a11d357e943abdfcb288fe855cc7cb25f50425e2b25bcea09934c2d36651   00000000000000000004005a0000000000000000000000000000000000000000
3052000000   609239b93c80b4742c72bf3556d4fc98af821444d1473e254ec63ce390214144   00000000000000000004005a0000000000000000000000000000000000000000
3053000000   cd1b8b38998aaae050adc0be8dd916b678755f61d3f0bc05d27752797616191d   00000000000000000004005a0000000000000000000000000000000000000000
3054000000   49efc1ceb2ca593ff353f1d0e2d644b48e68059d63bd8de26f4affd7c7adf9fc   00000000000000000004005a0000000000000000000000000000000000000000
3055000000   8571bd1685499d7cb82f441e090910c3e59145ab3e475821e243fcbd0be53f1a   00000000000000000004005a0000000000000000000000000000000000000000
3056000000   022815b697d6b10dae0a079db1cf4828d0975d3d274b8908e0f61993784b5f4a   00000000000000000004005a0000000000000000000000000000000000000000
3057000000   0a6d0096e6a53ddff92a42a5dd239d6d629568f84e33dc41d59a59b98ea9649f   00000000000000000004005a0000000000000000000000000000000000000000
3058000000   acd187fe1e0e30f68e284ebe0378676bc651ad07934a58df7a4907b60be89c00   00000000000000000004005a0000000000000000000000000000000000000000
3059000000   2559ac1b7544b75d1c9335b7f6d1d3a237ad17fe0d5c2fad89825477f2cee66a   00000000000000000004005a0000000000000000000000000000000000000000
3060000000   d52f68431484e86648fc8bcc6848c0c8496fb81084fd4d91717eee3e64908ed8   00000000000000000004005a0000000000000000000000000000000000000000
3061000000   ea0d15ca1d7305fe87ad4589dacec62d3b15d70130521446b1c6c48fc54af47d   00000000000000000004005a0000000000000000000000000000000000000000
